"Wavenumber (cm-1)","Refractive index","Extinction coefficient"
7465.784767,1.553761721,5.0104E-05
7465.302637,1.553761601,5.01169E-05
7464.820507,1.55376184,5.00566E-05
7464.338377,1.553761721,4.9936E-05
7463.856247,1.553761601,4.98385E-05
7463.374118,1.553761482,4.98321E-05
7462.891988,1.553761482,4.98925E-05
7462.409858,1.553761363,4.99495E-05
7461.927728,1.553761482,4.99565E-05
7461.445598,1.553761363,4.99153E-05
7460.963468,1.553761482,4.98379E-05
7460.481338,1.553761363,4.97351E-05
7459.999209,1.553761244,4.96447E-05
7459.517079,1.553761005,4.96305E-05
7459.034949,1.553761005,4.97258E-05
7458.552819,1.553760886,4.98748E-05
7458.070689,1.553761005,4.99637E-05
7457.588559,1.553761005,4.99332E-05
7457.106429,1.553761005,4.98464E-05
7456.6243,1.553760886,4.98174E-05
7456.14217,1.553760767,4.98857E-05
7455.66004,1.553760767,4.99858E-05
7455.17791,1.553760886,5.00222E-05
7454.69578,1.553760886,4.99753E-05
7454.21365,1.553760886,4.99004E-05
7453.73152,1.553760767,4.98595E-05
7453.249391,1.553760767,4.98508E-05
7452.767261,1.553760767,4.98274E-05
7452.285131,1.553760886,4.97512E-05
7451.803001,1.553760767,4.96309E-05
7451.320871,1.553760648,4.95051E-05
7450.838741,1.553760529,4.94136E-05
7450.356611,1.553760409,4.93724E-05
7449.874482,1.553760052,4.93887E-05
7449.392352,1.553759933,4.94648E-05
7448.910222,1.553759813,4.95982E-05
7448.428092,1.553759813,4.97559E-05
7447.945962,1.553759694,4.98824E-05
7447.463832,1.553759933,4.9928E-05
7446.981702,1.553759933,4.9895E-05
7446.499573,1.553759933,4.98354E-05
7446.017443,1.553759813,4.98002E-05
7445.535313,1.553759694,4.98036E-05
7445.053183,1.553759575,4.98237E-05
7444.571053,1.553759575,4.9851E-05
7444.088923,1.553759456,4.99087E-05
7443.606793,1.553759456,5.00078E-05
7443.124664,1.553759456,5.0121E-05
7442.642534,1.553759456,5.01934E-05
7442.160404,1.553759456,5.02028E-05
7441.678274,1.553759575,5.0172E-05
7441.196144,1.553759575,5.01302E-05
7440.714014,1.553759694,5.00774E-05
7440.231884,1.553759575,5.00022E-05
7439.749755,1.553759575,4.99133E-05
7439.267625,1.553759456,4.98421E-05
7438.785495,1.553759336,4.97978E-05
7438.303365,1.553759217,4.97643E-05
7437.821235,1.553759217,4.9744E-05
7437.339105,1.553758979,4.97714E-05
7436.856975,1.55375886,4.98561E-05
7436.374845,1.55375874,4.99422E-05
7435.892716,1.55375886,4.99512E-05
7435.410586,1.55375874,4.98911E-05
7434.928456,1.553758621,4.98747E-05
7434.446326,1.553758383,4.99976E-05
7433.964196,1.553758383,5.02136E-05
7433.482066,1.553758383,5.03659E-05
7432.999936,1.553758621,5.03673E-05
7432.517807,1.553758502,5.02978E-05
7432.035677,1.553758502,5.02991E-05
7431.553547,1.553758264,5.04095E-05
7431.071417,1.553758383,5.05296E-05
7430.589287,1.553758502,5.05612E-05
7430.107157,1.553758621,5.05265E-05
7429.625027,1.553758502,5.0516E-05
7429.142898,1.553758502,5.05572E-05
7428.660768,1.553758502,5.0571E-05
7428.178638,1.553758621,5.04884E-05
7427.696508,1.553758502,5.03536E-05
7427.214378,1.553758502,5.02826E-05
7426.732248,1.553758264,5.03343E-05
7426.250118,1.553758264,5.04445E-05
7425.767989,1.553758264,5.05033E-05
7425.285859,1.553758383,5.04654E-05
7424.803729,1.553758264,5.03898E-05
7424.321599,1.553758144,5.03641E-05
7423.839469,1.553758025,5.0423E-05
7423.357339,1.553758025,5.05308E-05
7422.875209,1.553758025,5.06309E-05
7422.39308,1.553758025,5.06871E-05
7421.91095,1.553758025,5.06967E-05
7421.42882,1.553758144,5.06771E-05
7420.94669,1.553758144,5.06477E-05
7420.46456,1.553758144,5.06287E-05
7419.98243,1.553758025,5.06425E-05
7419.5003,1.553758025,5.06958E-05
7419.018171,1.553758025,5.07609E-05
7418.536041,1.553758264,5.07886E-05
7418.053911,1.553758264,5.07405E-05
7417.571781,1.553758383,5.06345E-05
7417.089651,1.553758264,5.05226E-05
7416.607521,1.553758264,5.0441E-05
7416.125391,1.553758144,5.03797E-05
7415.643262,1.553758264,5.03079E-05
7415.161132,1.553758025,5.0238E-05
7414.679002,1.553758025,5.02187E-05
7414.196872,1.553757906,5.02656E-05
7413.714742,1.553758025,5.03116E-05
7413.232612,1.553758025,5.02614E-05
7412.750482,1.553758144,5.00865E-05
7412.268353,1.553758025,4.98695E-05
7411.786223,1.553757787,4.97349E-05
7411.304093,1.553757548,4.97467E-05
7410.821963,1.553757429,4.98747E-05
7410.339833,1.55375731,5.00301E-05
7409.857703,1.553757429,5.0132E-05
7409.375573,1.553757429,5.01413E-05
7408.893443,1.553757548,5.00714E-05
7408.411314,1.553757429,4.99892E-05
7407.929184,1.553757429,4.99622E-05
7407.447054,1.55375731,4.9999E-05
7406.964924,1.553757429,5.00314E-05
7406.482794,1.55375731,4.99785E-05
7406.000664,1.553757429,4.98329E-05
7405.518534,1.55375731,4.96779E-05
7405.036405,1.553757191,4.95968E-05
7404.554275,1.553757071,4.95871E-05
7404.072145,1.553757071,4.95729E-05
7403.590015,1.553756952,4.95084E-05
7403.107885,1.553756833,4.94314E-05
7402.625755,1.553756595,4.94098E-05
7402.143625,1.553756595,4.94534E-05
7401.661496,1.553756475,4.95048E-05
7401.179366,1.553756475,4.95008E-05
7400.697236,1.553756356,4.94493E-05
7400.215106,1.553756356,4.94025E-05
7399.732976,1.553756118,4.93985E-05
7399.250846,1.553756118,4.94332E-05
7398.768716,1.553755879,4.94832E-05
7398.286587,1.553755879,4.95485E-05
7397.804457,1.553755641,4.96323E-05
7397.322327,1.55375576,4.9722E-05
7396.840197,1.553755641,4.9783E-05
7396.358067,1.55375576,4.97906E-05
7395.875937,1.55375576,4.97498E-05
7395.393807,1.55375576,4.96863E-05
7394.911678,1.553755641,4.96072E-05
7394.429548,1.553755641,4.95186E-05
7393.947418,1.553755403,4.94469E-05
7393.465288,1.553755403,4.94381E-05
7392.983158,1.553755045,4.95137E-05
7392.501028,1.553755045,4.96292E-05
7392.018898,1.553755045,4.96995E-05
7391.536769,1.553755045,4.96839E-05
7391.054639,1.553754926,4.96265E-05
7390.572509,1.553754807,4.9617E-05
7390.090379,1.553754568,4.9692E-05
7389.608249,1.553754568,4.98061E-05
7389.126119,1.553754568,4.98987E-05
7388.643989,1.553754449,4.99604E-05
7388.16186,1.553754449,5.00346E-05
7387.67973,1.553754449,5.01424E-05
7387.1976,1.553754449,5.02435E-05
7386.71547,1.553754568,5.02825E-05
7386.23334,1.553754449,5.02565E-05
7385.75121,1.553754568,5.02157E-05
7385.26908,1.553754449,5.01978E-05
7384.786951,1.553754568,5.01846E-05
7384.304821,1.553754449,5.0135E-05
7383.822691,1.553754449,5.00589E-05
7383.340561,1.55375421,5.00226E-05
7382.858431,1.553754091,5.00891E-05
7382.376301,1.553753972,5.02466E-05
7381.894171,1.553754091,5.04118E-05
7381.412041,1.553754091,5.04885E-05
7380.929912,1.55375433,5.04396E-05
7380.447782,1.55375421,5.03082E-05
7379.965652,1.55375421,5.01807E-05
7379.483522,1.553754091,5.01202E-05
7379.001392,1.553753972,5.01357E-05
7378.519262,1.553753853,5.01865E-05
7378.037132,1.553753853,5.02295E-05
7377.555003,1.553753734,5.026E-05
7377.072873,1.553753734,5.02902E-05
7376.590743,1.553753614,5.03221E-05
7376.108613,1.553753734,5.03397E-05
7375.626483,1.553753614,5.03356E-05
7375.144353,1.553753614,5.03323E-05
7374.662223,1.553753495,5.03576E-05
7374.180094,1.553753495,5.0404E-05
7373.697964,1.553753495,5.0436E-05
7373.215834,1.553753495,5.04245E-05
7372.733704,1.553753495,5.03775E-05
7372.251574,1.553753495,5.03244E-05
7371.769444,1.553753376,5.02896E-05
7371.287314,1.553753257,5.02972E-05
7370.805185,1.553753138,5.03692E-05
7370.323055,1.553753138,5.04919E-05
7369.840925,1.553753138,5.06027E-05
7369.358795,1.553753257,5.06185E-05
7368.876665,1.553753257,5.0523E-05
7368.394535,1.553753376,5.04005E-05
7367.912405,1.553753138,5.03534E-05
7367.430276,1.553753138,5.03932E-05
7366.948146,1.553753018,5.04346E-05
7366.466016,1.553753138,5.04063E-05
7365.983886,1.553753018,5.03374E-05
7365.501756,1.553753018,5.03069E-05
7365.019626,1.553752899,5.03354E-05
7364.537496,1.553753018,5.03613E-05
7364.055367,1.553752899,5.03166E-05
7363.573237,1.553753018,5.02189E-05
7363.091107,1.553752899,5.01286E-05
7362.608977,1.55375278,5.00742E-05
7362.126847,1.553752661,5.00289E-05
7361.644717,1.553752661,4.99724E-05
7361.162587,1.553752422,4.992E-05
7360.680458,1.553752422,4.99036E-05
7360.198328,1.553752184,4.99203E-05
7359.716198,1.553752184,4.9954E-05
7359.234068,1.553751945,5.00165E-05
7358.751938,1.553751945,5.01304E-05
7358.269808,1.553751826,5.02763E-05
7357.787678,1.553751945,5.03759E-05
7357.305549,1.553751945,5.03681E-05
7356.823419,1.553751945,5.02873E-05
7356.341289,1.553751826,5.02316E-05
7355.859159,1.553751826,5.02601E-05
7355.377029,1.553751707,5.03389E-05
7354.894899,1.553751826,5.03862E-05
7354.412769,1.553751826,5.0355E-05
7353.930639,1.553751826,5.02602E-05
7353.44851,1.553751707,5.01424E-05
7352.96638,1.553751707,5.0046E-05
7352.48425,1.553751469,5.00051E-05
7352.00212,1.553751349,5.0038E-05
7351.51999,1.553751111,5.01259E-05
7351.03786,1.553751111,5.02153E-05
7350.55573,1.553751111,5.02687E-05
7350.073601,1.553751111,5.02916E-05
7349.591471,1.553750992,5.03152E-05
7349.109341,1.553750992,5.03531E-05
7348.627211,1.553750992,5.03844E-05
7348.145081,1.553750992,5.04022E-05
7347.662951,1.553750873,5.04226E-05
7347.180821,1.553750992,5.04525E-05
7346.698692,1.553750873,5.04539E-05
7346.216562,1.553750992,5.03794E-05
7345.734432,1.553750992,5.02404E-05
7345.252302,1.553750873,5.01232E-05
7344.770172,1.553750634,5.01033E-05
7344.288042,1.553750515,5.01626E-05
7343.805912,1.553750396,5.02176E-05
7343.323783,1.553750396,5.02107E-05
7342.841653,1.553750277,5.01841E-05
7342.359523,1.553750157,5.02109E-05
7341.877393,1.553750038,5.03073E-05
7341.395263,1.553750157,5.04065E-05
7340.913133,1.553750038,5.04458E-05
7340.431003,1.553750038,5.044E-05
7339.948874,1.553749919,5.04605E-05
7339.466744,1.553749919,5.05391E-05
7338.984614,1.553749919,5.06337E-05
7338.502484,1.553750038,5.06571E-05
7338.020354,1.553750038,5.05739E-05
7337.538224,1.553750038,5.04328E-05
7337.056094,1.5537498,5.03334E-05
7336.573965,1.5537498,5.03446E-05
7336.091835,1.553749561,5.04525E-05
7335.609705,1.553749561,5.05742E-05
7335.127575,1.553749561,5.06263E-05
7334.645445,1.553749681,5.05831E-05
7334.163315,1.553749561,5.04932E-05
7333.681185,1.553749561,5.04352E-05
7333.199056,1.553749442,5.04434E-05
7332.716926,1.553749442,5.04916E-05
7332.234796,1.553749323,5.05193E-05
7331.752666,1.553749442,5.04804E-05
7331.270536,1.553749323,5.03832E-05
7330.788406,1.553749323,5.02695E-05
7330.306276,1.553749084,5.0195E-05
7329.824147,1.553748965,5.01958E-05
7329.342017,1.553748727,5.02701E-05
7328.859887,1.553748608,5.03823E-05
7328.377757,1.553748608,5.04862E-05
7327.895627,1.553748488,5.05634E-05
7327.413497,1.553748488,5.06409E-05
7326.931367,1.553748488,5.07375E-05
7326.449237,1.553748369,5.08314E-05
7325.967108,1.553748608,5.08691E-05
7325.484978,1.553748488,5.08309E-05
7325.002848,1.553748608,5.0765E-05
7324.520718,1.553748369,5.07499E-05
7324.038588,1.553748369,5.08185E-05
7323.556458,1.55374825,5.09282E-05
7323.074328,1.553748369,5.10151E-05
7322.592199,1.553748369,5.1043E-05
7322.110069,1.553748488,5.10206E-05
7321.627939,1.553748488,5.09599E-05
7321.145809,1.553748488,5.08652E-05
7320.663679,1.553748488,5.07595E-05
7320.181549,1.553748488,5.06866E-05
7319.699419,1.55374825,5.0671E-05
7319.21729,1.55374825,5.06773E-05
7318.73516,1.553748131,5.06552E-05
7318.25303,1.553748131,5.0607E-05
7317.7709,1.553748012,5.05968E-05
7317.28877,1.553748012,5.06673E-05
7316.80664,1.553747892,5.07714E-05
7316.32451,1.553748012,5.07999E-05
7315.842381,1.553748131,5.0701E-05
7315.360251,1.553748131,5.05356E-05
7314.878121,1.553747892,5.04119E-05
7314.395991,1.553747892,5.03878E-05
7313.913861,1.553747654,5.04259E-05
7313.431731,1.553747654,5.04584E-05
7312.949601,1.553747535,5.04544E-05
7312.467472,1.553747535,5.04295E-05
7311.985342,1.553747416,5.04174E-05
7311.503212,1.553747416,5.04402E-05
7311.021082,1.553747296,5.04965E-05
7310.538952,1.553747296,5.05572E-05
7310.056822,1.553747416,5.05677E-05
7309.574692,1.553747535,5.04907E-05
7309.092563,1.553747416,5.03413E-05
7308.610433,1.553747416,5.01767E-05
7308.128303,1.553747296,5.00507E-05
7307.646173,1.553747296,4.99598E-05
7307.164043,1.553747058,4.98766E-05
7306.681913,1.553746939,4.98011E-05
7306.199783,1.553746581,4.97819E-05
7305.717654,1.553746462,4.98573E-05
7305.235524,1.553746343,4.99911E-05
7304.753394,1.553746343,5.00976E-05
7304.271264,1.553746343,5.01168E-05
7303.789134,1.553746343,5.00676E-05
7303.307004,1.553746343,5.00158E-05
7302.824874,1.553746223,5.00003E-05
7302.342745,1.553746223,4.99919E-05
7301.860615,1.553746343,4.99303E-05
7301.378485,1.553746104,4.97892E-05
7300.896355,1.553746104,4.96087E-05
7300.414225,1.553745866,4.9464E-05
7299.932095,1.553745747,4.94043E-05
7299.449965,1.553745389,4.94211E-05
7298.967835,1.55374527,4.94684E-05
7298.485706,1.553745151,4.95094E-05
7298.003576,1.553745031,4.95451E-05
7297.521446,1.553744793,4.95886E-05
7297.039316,1.553744793,4.96409E-05
7296.557186,1.553744674,4.9679E-05
7296.075056,1.553744555,4.96849E-05
7295.592926,1.553744435,4.96694E-05
7295.110797,1.553744435,4.96613E-05
7294.628667,1.553744197,4.96722E-05
7294.146537,1.553744078,4.96957E-05
7293.664407,1.553743839,4.9729E-05
7293.182277,1.55374372,4.97832E-05
7292.700147,1.553743601,4.98693E-05
7292.218017,1.553743482,4.99663E-05
7291.735888,1.553743362,5.00424E-05
7291.253758,1.553743362,5.00911E-05
7290.771628,1.553743124,5.01438E-05
7290.289498,1.553743124,5.02203E-05
7289.807368,1.553743005,5.03019E-05
7289.325238,1.553743005,5.0348E-05
7288.843108,1.553742886,5.03592E-05
7288.360979,1.553742766,5.03871E-05
7287.878849,1.553742647,5.04778E-05
7287.396719,1.553742528,5.06125E-05
7286.914589,1.553742528,5.07158E-05
7286.432459,1.553742647,5.07345E-05
7285.950329,1.553742409,5.06901E-05
7285.468199,1.553742409,5.06552E-05
7284.98607,1.55374217,5.06841E-05
7284.50394,1.553742051,5.07662E-05
7284.02181,1.553741932,5.08589E-05
7283.53968,1.553741813,5.09459E-05
7283.05755,1.553741574,5.1051E-05
7282.57542,1.553741574,5.12071E-05
7282.09329,1.553741455,5.14024E-05
7281.611161,1.553741574,5.15773E-05
7281.129031,1.553741455,5.16797E-05
7280.646901,1.553741574,5.17117E-05
7280.164771,1.553741455,5.17308E-05
7279.682641,1.553741455,5.17926E-05
7279.200511,1.553741336,5.1896E-05
7278.718381,1.553741455,5.19879E-05
7278.236252,1.553741336,5.20299E-05
7277.754122,1.553741455,5.20383E-05
7277.271992,1.553741217,5.20754E-05
7276.789862,1.553741217,5.21721E-05
7276.307732,1.553741217,5.22911E-05
7275.825602,1.553741336,5.23616E-05
7275.343472,1.553741217,5.23495E-05
7274.861343,1.553741217,5.23014E-05
7274.379213,1.553741097,5.22952E-05
7273.897083,1.553740978,5.23684E-05
7273.414953,1.553740859,5.24956E-05
7272.932823,1.553740859,5.26193E-05
7272.450693,1.553740859,5.27141E-05
7271.968563,1.553740859,5.27954E-05
7271.486433,1.553740859,5.28737E-05
7271.004304,1.553740978,5.29321E-05
7270.522174,1.553740978,5.29404E-05
7270.040044,1.553740978,5.29026E-05
7269.557914,1.553740859,5.28664E-05
7269.075784,1.553740859,5.28846E-05
7268.593654,1.553740621,5.29681E-05
7268.111524,1.553740621,5.30938E-05
7267.629395,1.553740501,5.3235E-05
7267.147265,1.553740621,5.33759E-05
7266.665135,1.553740621,5.34931E-05
7266.183005,1.553740859,5.35429E-05
7265.700875,1.553740859,5.35081E-05
7265.218745,1.553740978,5.34308E-05
7264.736615,1.553740859,5.33896E-05
7264.254486,1.553740859,5.34273E-05
7263.772356,1.55374074,5.3502E-05
7263.290226,1.553740859,5.35362E-05
7262.808096,1.553740859,5.35014E-05
7262.325966,1.553740978,5.34361E-05
7261.843836,1.553740859,5.33904E-05
7261.361706,1.553740859,5.33734E-05
7260.879577,1.553740621,5.33713E-05
7260.397447,1.55374074,5.33856E-05
7259.915317,1.553740501,5.34426E-05
7259.433187,1.553740621,5.35346E-05
7258.951057,1.553740621,5.36115E-05
7258.468927,1.55374074,5.3617E-05
7257.986797,1.55374074,5.35454E-05
7257.504668,1.55374074,5.34408E-05
7257.022538,1.553740621,5.33591E-05
7256.540408,1.553740501,5.33393E-05
7256.058278,1.553740382,5.34026E-05
7255.576148,1.553740263,5.35473E-05
7255.094018,1.553740263,5.37057E-05
7254.611888,1.553740501,5.37636E-05
7254.129759,1.553740621,5.36542E-05
7253.647629,1.55374074,5.3438E-05
7253.165499,1.553740501,5.32715E-05
7252.683369,1.553740382,5.32604E-05
7252.201239,1.553740144,5.33604E-05
7251.719109,1.553740263,5.34392E-05
7251.236979,1.553740144,5.3422E-05
7250.75485,1.553740263,5.33572E-05
7250.27272,1.553740025,5.33418E-05
7249.79059,1.553740025,5.33915E-05
7249.30846,1.553740025,5.3439E-05
7248.82633,1.553740025,5.3419E-05
7248.3442,1.553740025,5.33472E-05
7247.86207,1.553740025,5.32918E-05
7247.379941,1.553739786,5.32975E-05
7246.897811,1.553739786,5.33421E-05
7246.415681,1.553739786,5.33726E-05
7245.933551,1.553739905,5.335E-05
7245.451421,1.553739786,5.3269E-05
7244.969291,1.553739786,5.31571E-05
7244.487161,1.553739667,5.30548E-05
7244.005032,1.553739548,5.30005E-05
7243.522902,1.553739309,5.29937E-05
7243.040772,1.553739309,5.29984E-05
7242.558642,1.55373919,5.29769E-05
7242.076512,1.553739071,5.29337E-05
7241.594382,1.553738952,5.29108E-05
7241.112252,1.553738832,5.29461E-05
7240.630122,1.553738594,5.30233E-05
7240.147993,1.553738594,5.3099E-05
7239.665863,1.553738475,5.31517E-05
7239.183733,1.553738475,5.32014E-05
7238.701603,1.553738236,5.32662E-05
7238.219473,1.553738356,5.33216E-05
7237.737343,1.553738236,5.33273E-05
7237.255213,1.553738236,5.3286E-05
7236.773084,1.553737998,5.32624E-05
7236.290954,1.553737879,5.33301E-05
7235.808824,1.55373776,5.34915E-05
7235.326694,1.55373776,5.36618E-05
7234.844564,1.55373776,5.3749E-05
7234.362434,1.553737879,5.37252E-05
7233.880304,1.55373776,5.36485E-05
7233.398175,1.55373776,5.3602E-05
7232.916045,1.553737521,5.36244E-05
7232.433915,1.553737402,5.36929E-05
7231.951785,1.553737283,5.37653E-05
7231.469655,1.553737283,5.38221E-05
7230.987525,1.553737164,5.38755E-05
7230.505395,1.553737044,5.39497E-05
7230.023266,1.553736925,5.40595E-05
7229.541136,1.553736925,5.42026E-05
7229.059006,1.553736925,5.43582E-05
7228.576876,1.553737044,5.44861E-05
7228.094746,1.553737044,5.45343E-05
7227.612616,1.553737164,5.44824E-05
7227.130486,1.553737164,5.43673E-05
7226.648357,1.553737164,5.42625E-05
7226.166227,1.553736925,5.42283E-05
7225.684097,1.553736806,5.42706E-05
7225.201967,1.553736567,5.43555E-05
7224.719837,1.553736687,5.44545E-05
7224.237707,1.553736448,5.456E-05
7223.755577,1.553736567,5.46689E-05
7223.273448,1.553736448,5.47604E-05
7222.791318,1.553736567,5.48109E-05
7222.309188,1.553736567,5.48212E-05
7221.827058,1.553736567,5.48109E-05
7221.344928,1.553736567,5.47937E-05
7220.862798,1.553736567,5.4766E-05
7220.380668,1.553736448,5.47375E-05
7219.898539,1.553736329,5.47493E-05
7219.416409,1.553736091,5.4844E-05
7218.934279,1.553736091,5.50009E-05
7218.452149,1.553736091,5.51396E-05
7217.970019,1.55373621,5.51914E-05
7217.487889,1.553736091,5.51772E-05
7217.005759,1.553736091,5.518E-05
7216.523629,1.553736091,5.52436E-05
7216.0415,1.553736091,5.5313E-05
7215.55937,1.553736091,5.53026E-05
7215.07724,1.55373621,5.52018E-05
7214.59511,1.553735971,5.50992E-05
7214.11298,1.553735852,5.50988E-05
7213.63085,1.553735614,5.5218E-05
7213.14872,1.553735614,5.53895E-05
7212.666591,1.553735495,5.55401E-05
7212.184461,1.553735614,5.56475E-05
7211.702331,1.553735614,5.57202E-05
7211.220201,1.553735733,5.57568E-05
7210.738071,1.553735614,5.575E-05
7210.255941,1.553735733,5.5725E-05
7209.773811,1.553735495,5.57372E-05
7209.291682,1.553735495,5.58236E-05
7208.809552,1.553735495,5.59553E-05
7208.327422,1.553735495,5.60653E-05
7207.845292,1.553735614,5.61094E-05
7207.363162,1.553735733,5.60956E-05
7206.881032,1.553735614,5.60597E-05
7206.398902,1.553735733,5.60237E-05
7205.916773,1.553735614,5.59915E-05
7205.434643,1.553735614,5.59773E-05
7204.952513,1.553735495,5.60029E-05
7204.470383,1.553735495,5.60679E-05
7203.988253,1.553735495,5.61394E-05
7203.506123,1.553735614,5.61634E-05
7203.023993,1.553735614,5.61163E-05
7202.541864,1.553735733,5.60225E-05
7202.059734,1.553735495,5.59334E-05
7201.577604,1.553735495,5.58878E-05
7201.095474,1.553735256,5.58985E-05
7200.613344,1.553735256,5.5959E-05
7200.131214,1.553735018,5.60565E-05
7199.649084,1.553735018,5.61715E-05
7199.166955,1.553735018,5.62739E-05
7198.684825,1.553735018,5.63384E-05
7198.202695,1.553735018,5.63634E-05
7197.720565,1.553735018,5.63805E-05
7197.238435,1.553734899,5.64353E-05
7196.756305,1.553735018,5.65375E-05
7196.274175,1.553735018,5.6645E-05
7195.792046,1.553735137,5.66828E-05
7195.309916,1.553735256,5.66121E-05
7194.827786,1.553735375,5.6463E-05
7194.345656,1.553735256,5.63099E-05
7193.863526,1.553735137,5.62209E-05
7193.381396,1.553734899,5.62255E-05
7192.899266,1.553734899,5.63103E-05
7192.417137,1.55373466,5.64418E-05
7191.935007,1.553734779,5.65705E-05
7191.452877,1.553734779,5.6641E-05
7190.970747,1.553734899,5.66282E-05
7190.488617,1.553734899,5.65512E-05
7190.006487,1.553734899,5.64629E-05
